SMILES,ID,is_active
c1ccc(cc1)N2C(=O)/C(=C/c3ccc(cc3)OCC(=O)[O-])/SC2=S,C01581279,0
CN(Cc1ccccc1F)S(=O)(=O)c2cccc(c2)C(=O)[O-],C13069774,0
c1ccc(cc1)N2C(=O)/C(=C\c3ccc(cc3)OCC(=O)[O-])/SC2=S,C15009808,0
c1ccc(cc1)CN2[C@H](C(=C(C2=O)[O-])C(=O)c3ccccc3)c4ccncc4,C05409278,0
C[C@@H]1CC[C@H]2c3c(ncnc3SCCCC(=O)[O-])S[C@@H]2C1,C20376331,0
CCCc1nnc(n1c2ccc(cc2)Cl)SCC(=O)[O-],C20591372,0
CC(=O)c1ccc(cc1)[N-]S(=O)(=O)c2cccc(c2)C(=O)C,C05854838,0
COCc1cccc(c1)[N-]S(=O)(=O)c2ccc(nc2)Cl,C26547391,0
COC(=O)c1c(ccs1)S(=O)(=O)[N-]c2cc(cc(c2)F)F,C28794371,0
Cc1ccc(cc1C)/N=C/2\N(C(=O)[C@@H](S2)CC(=O)[O-])CC=C,C27792144,0
Cc1ccc(cc1)[C@@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccco3,C32554192,0
Cc1c(sc2c1c(=O)n(c(n2)SCC(=O)[O-])CC(C)C)C,C35122530,0
c1ccc(cc1)CN2[C@H](C(=C(C2=O)[O-])C(=O)c3ccncc3)c4ccccc4,C08436045,0
CC(C)CCn1c(=O)c2c(ccs2)nc1SCC(=O)[O-],C35697867,0
CCC(CC)c1nc2cc(cnc2n1CC(=O)[O-])Br,C36325008,0
c1cc(ccc1SCCn2cc(nn2)C(=O)[O-])Br,C37381362,0
Cc1ccc(s1)[C@@H](C)N(C)S(=O)(=O)c2ccsc2C(=O)[O-],C37838336,0
c1cc2cc(cc(c2nc1)[N-]S(=O)(=O)CCCCl)Cl,C37843030,0
Cc1ccsc1CN(C)S(=O)(=O)c2ccc(s2)C(=O)[O-],C38058957,0
CC1=C(C(=N[C@@H]1C(=O)[O-])C)C(=O)/C=C/c2ccc(cc2)c3ccccc3,C39700952,0
Cc1ccc(o1)C(=O)C2=C(C(=O)N([C@@H]2c3ccccc3F)CC=C)[O-],C40023251,0
Cc1cc(c(cc1Cl)C(C)C)OC/C(=N/S(=O)(=O)C)/[O-],C40129810,0
Cc1nnc(s1)S[C@](C)(c2ccc(cc2)SC)C(=O)[O-],C41987364,0
CSCc1ccc(cc1)/C(=N/S(=O)(=O)c2cccs2)/[O-],C42244820,0
c1ccc(c(c1)Cn2ccnc2SCC(=O)[O-])Br,C42435580,0
C[C@H]1CCCC[C@@H]1Cn2c(nnc2SCC(=O)[O-])C3CC3,C42865746,0
CCN(CC(F)(F)F)S(=O)(=O)c1ccc(cc1)C(=O)[O-],C44317442,0
Cc1ccc(s1)S(=O)(=O)/N=C(/COC2CCCCC2)\[O-],C48518252,0
CC(C)S(=O)(=O)/N=C(/CSCc1ccc(s1)Cl)\[O-],C49417519,0
CC[C@H](/C(=N/S(=O)(=O)c1c(cccc1Cl)Cl)/[O-])OC,C49460762,0
CCO/C(=C/1\[C@@H]([C@@](C(=S)N=C1C)(CC=C)C#N)c2ccccc2)/[O-],C01268680,0
CCN(C[C@@H](C)C#N)c1c(cc(cn1)Br)C(=O)[O-],C50044200,0
Cc1c(scn1)CCS(=O)(=O)c2cc(ccc2F)C(=O)[O-],C50285285,0
CCCS(=O)(=O)[N-]c1ccc(cc1)C(=O)[C@@H]2CCCCO2,C50960173,0
CC[C@@](c1ccc(cc1)Br)(C(=O)[O-])Sc2nnc(o2)C,C51038505,0
COCc1cc(n(n1)c2ccc(cc2)Cl)SCC(=O)[O-],C52307132,0
C[C@@](COC)(C(=O)[O-])Oc1ccc(cc1Br)F,C53198826,0
Cc1csc(n1)c2ccc(cc2)O[C@@](C)(COC)C(=O)[O-],C53199160,0
c1cc(c(cc1OCCCc2nc(cs2)CC(=O)[O-])F)F,C57900572,0
c1ccc(c(c1)CS(=O)(=O)Cc2cccc(c2)C(=O)[O-])C#N,C58238771,0
c1cc(cc(c1)Br)c2nc(on2)CSCC(=O)[O-],C37414939,0
C[C@H](Cc1nnc(o1)c2cc(cc(c2)Br)F)CC(=O)[O-],C61833880,0
c1cc(cc(c1)Br)OCc2nc(cs2)CC(=O)[O-],C64872542,0
CC(C)c1ccsc1/C(=N/S(=O)(=O)Cc2ccccc2C#N)/[O-],C66002529,0
C[C@@H](CSC)/C(=N/S(=O)(=O)c1ccc(s1)Br)/[O-],C67001022,0
C[C@@H](CSC)/C(=N/S(=O)(=O)c1ccc(nc1Cl)Cl)/[O-],C67003485,0
CC(=O)Oc1cc(cc(c1OC(=O)C)OC(=O)C)C(=O)[O-],C01747861,0
CCN(CC)S(=O)(=O)c1ccc(=O)n(c1)CC(=O)[O-],C04200450,0
CCCn1cc(cn1)CN(C)C(=O)c2c(cnn2C)C(=O)[O-],C12397570,0
COCCCN1[C@@H]([C@H](OCC1=O)C(=O)[O-])c2ccncc2,C20273483,0
COCCCN1[C@@H]([C@@H](OCC1=O)C(=O)[O-])c2ccncc2,C20273485,0
Cc1c(cn(n1)C)CN(C)C(=O)c2ccn(n2)CC(=O)[O-],C20316326,0
CCn1cc(cn1)CN(C)C(=O)c2ccn(n2)CC(=O)[O-],C20316371,0
CCn1cc(c(n1)C)CN(C)C(=O)c2c(cnn2C)C(=O)[O-],C20318489,0
CCn1cc(cn1)CN(C)C(=O)c2cnn(c2C(=O)[O-])C,C20318892,0
CCn1ccc(n1)CN(C)C(=O)Cn2ccc(n2)C(=O)[O-],C20320422,0
CCn1c(ccn1)CN(C)C(=O)Cn2ccc(n2)C(=O)[O-],C20320436,0
Cn1c(ccn1)CN(C)C(=O)c2cnn(c2)CCC(=O)[O-],C20325383,0
Cn1cc(cn1)CN(C)C(=O)c2cnn(c2)CCC(=O)[O-],C20325402,0
CCn1cc(cn1)CN(C)C(=O)Cn2cc(cn2)C(=O)[O-],C20326288,0
CCn1ccc(n1)CN(C)C(=O)[C@H](C)n2cc(cn2)C(=O)[O-],C20327452,0
CC(C)(C)C(=O)N1CCN(CC1)S(=O)(=O)CCC(=O)[O-],C20397682,0
CCN(CC)S(=O)(=O)c1c(nn(c1C)CC(=O)[O-])C,C21950380,0
CC(=O)c1ccc2c(c1)N(C(=O)CO2)CC(=O)N(C)CCC(=O)[O-],C33519010,0
CN(CC(=O)OC)S(=O)(=O)c1cnn(c1)CC(=O)[O-],C35651753,0
Cc1c(c(nc(n1)C)SCc2nnnn2C3CC3)C(=O)[O-],C35659604,0
COCCSCC(=O)N1CCN(CC1)CCC(=O)[O-],C35680874,0
CC[C@H]1CO[C@H](CN1S(=O)(=O)c2cnn(c2)CC(=O)[O-])C,C36133228,0
COC(=O)CCS(=O)(=O)CCn1cc(nn1)C(=O)[O-],C36336569,0
C[C@@H](COC)N(C)S(=O)(=O)c1cnn(c1)CC(=O)[O-],C37837588,0
CCN(CCC#N)S(=O)(=O)N1CCC(CC1)C(=O)[O-],C37838869,0
CCN(CCC(=O)[O-])C(=O)c1c(nc(nc1SC)C)C,C38022331,0
CCN(CCC(=O)[O-])C(=O)[C@@H]1CS[C@@]2(N1C(=O)CC2)C,C38022719,0
Cc1c(c(n(c(=O)n1)C[C@@H]2COCCO2)C)CCC(=O)[O-],C38062891,0
COC(=O)N1CCN(CC1)S(=O)(=O)CCCC(=O)[O-],C38100517,0
C[C@H](CN(C)C(=O)c1ccc(cc1)n2cnnn2)C(=O)[O-],C42695199,0
Cc1ccc(cc1)OCC(=O)N[C@]2(CCSC2)C(=O)[O-],C43510579,0
CC(C)c1nnc(n1CCC(=O)N(C)C)SCC(=O)[O-],C45005290,0
CCOC(=O)CCN(C)S(=O)(=O)N1CCC(CC1)C(=O)[O-],C45699415,0
C[C@@H](C(=O)[O-])S(=O)(=O)N(C)Cc1nnc2n1CCC2,C49052274,0
Cc1c(c(n(c(=O)n1)[C@H](C)Cn2cccn2)C)CC(=O)[O-],C49078544,0
Cc1c(c(n(c(=O)n1)[C@H](C)Cn2ccnc2)C)CC(=O)[O-],C49236752,0
C[C@@H](/C(=N/S(=O)(=O)Cc1ccc(nc1)Cl)/[O-])S(=O)(=O)C,C49515091,0
Cn1cc(cn1)CC/C(=N/S(=O)(=O)C2CCOCC2)/[O-],C49515674,0
COCCOCC/C(=N/S(=O)(=O)C1CCOCC1)/[O-],C49515697,0
Cc1nc(cn1C)S(=O)(=O)N(CCCC(=O)[O-])C(C)C,C50253228,0
c1cc2c(cc1[N+](=O)[O-])S(=O)(=O)N(C2=O)CCCC(=O)[O-],C52125697,0
Cc1c(cc(o1)C(=O)[O-])S(=O)(=O)N(CCC#N)C2CC2,C55312221,0
Cc1c(cc(o1)C(=O)[O-])S(=O)(=O)N(C)CCC(=O)OC,C55312498,0
C[C@H](CN1CCN(CC1)C(=O)C)c2nc(cs2)CC(=O)[O-],C58008006,0
CS(=O)(=O)N1CCN(CC1)c2nnc(s2)SCC(=O)[O-],C62085932,0
CCN1[C@@H](C(=C(C1=O)CC(=O)[O-])C(=O)c2ccncc2)SC,C62716343,0
CC1(CCN(CC1)S(=O)(=O)CCC(=O)OC)C(=O)[O-],C62843289,0
C[C@@H](C(=O)OC)S(=O)(=O)N1CCC[C@@](C1)(C)C(=O)[O-],C62873320,0
CC[C@@]1(CCCN(C1)S(=O)(=O)CC(=O)OC)C(=O)[O-],C62873739,0
CCOCCS(=O)(=O)N1CCN(CC1)CCC(=O)[O-],C63153685,0
CN1C(=O)C(=Cc2ccc(cc2)C(=O)[O-])C(=O)N(C1=S)C,C04395517,0
C[C@@H]1CN(C[C@H](O1)C)C(=O)[C@H]2[C@@H]3CC[C@H]([C@@H]2C(=O)[O-])O3,C05559769,0
c1cc2n(c(=O)c1)C[C@H]3C[C@@H]2CN(C3)C(=O)/C=C/C(=O)[O-],C00486142,0
Cc1c(ccc(n1)C(=O)N2C[C@H](OC[C@@H]2C)C)C(=O)[O-],C35789614,0
C1CS(=O)(=O)CCN1C(=O)[C@H]2[C@H]3C[C@@H]([C@@H]2C(=O)[O-])C=C3,C36161643,0
c1cc(ccc1C(=O)N2CCS(=O)(=O)CC2)C(=O)[O-],C36163347,0
C1C(=O)N(N=C2N1C=C(C=C2Cl)Cl)CC(=O)[O-],C36240270,0
C[C@@H](C(=O)[O-])N1C(=O)CN2C=C(C=CC2=N1)Br,C36240317,0
CC[C@@H]1[C@H]2[C@@]3(C=C[C@H]4[C@@H]3[C@@H](O2)OC=C4C(=O)[O-])OC1=O,C31157299,0
C[C@]12CC[C@](C1(C)C)(OC2=O)C(=O)N3CCC(CC3)C(=O)[O-],C39040591,0
C1COCCN1/C(=N/C2=C[C@H]3C(=NC=NC3=O)C=C2)/[S-],C39940355,0
Cc1cc(=O)c2cc(ccc2n1Cc3[n-]nnn3)Cl,C40175747,0
C1CCc2nn(c(=O)n2CC1)[C@]3(CCSC3)C(=O)[O-],C41915551,0
c1cc(ncc1C(=O)[O-])C(=O)N2CCO[C@H]3[C@H]2CCC3,C42295748,0
c1ccc2c(c1)ncn2C3(CCS(=O)(=O)CC3)C(=O)[O-],C42334306,0
CC(=O)N1CCCN(CC1)C(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-],C42615954,0
c1cc(ncc1C(=O)N2CCO[C@@H]3[C@H]2CCC3)C(=O)[O-],C43428971,0
c1cc(nc(c1)C(=O)[O-])C(=O)N2CCO[C@H]3[C@H]2CCC3,C43428980,0
c1cc(oc1C(=O)N2CCO[C@H](C2)C(=O)[O-])Br,C43700449,0
Cn1cc(cc1C(=O)N2CCO[C@H](C2)C(=O)[O-])Br,C43700689,0
Cc1nc2ccc(cc2s1)n3cc(c(nc3=O)[O-])C#N,C48229404,0
c1cc(cc(c1)S(=O)(=O)/N=C(/c2ccoc2)\[O-])C#N,C48519496,0
C[C@@H]1CN(C[C@H](O1)C)/C(=C(\C#N)/C(=O)c2ccoc2)/[O-],C48529815,0
C1CCN(C1)C(=O)/C(=N/c2nnc(s2)C(F)F)/[O-],C49054386,0
C[C@H]1COCCN1C(=O)c2cc(cnc2)/C=C/C(=O)[O-],C49629063,0
C[C@@H]1CN(C[C@H](O1)C)C(=O)c2cc(cnc2)/C=C/C(=O)[O-],C49629135,0
C[C@H]1CN(CCO1)C(=O)c2cc(cnc2)/C=C/C(=O)[O-],C49629141,0
C[C@@H]1CC(=O)N([C@@H]([C@@H]1C(=O)[O-])C)[C@@]2(CCS(=O)(=O)C2)C,C51602510,0
c1cc2c(=O)ccn(c2cc1Br)Cc3[n-]nnn3,C53994615,0
Cc1c2cc(sc2n(n1)C)C(=O)N(C)[C@@H](C)C(=O)[O-],C54052328,0
c1cc(cc(c1)n2c(=O)ccc(n2)[O-])C(=O)N3CCSCC3,C61403800,0
c1ccc2c(c1)[C@@](CCS2)(C(=O)[O-])n3cnc(n3)C#N,C61842509,0
Cc1ccn(c(=O)c1)C2(CCS(=O)(=O)CC2)C(=O)[O-],C61909404,0
CC(C)(C(=O)[O-])N(C)C(=O)N(C)c1cccc(c1)C#N,C61984315,0
Cn1c2ccc(cc2c(=O)cc1C(=O)[O-])N3CCOCC3,C62704456,0
Cn1cc(c(=O)c2c1c(ccc2)N3CCOCC3)C(=O)[O-],C62704457,0
CC1(CCN(CC1)S(=O)(=O)c2ccn(c2)C)C(=O)[O-],C62843240,0
Cc1c(ccc(n1)C(=O)N2CCC[C@](C2)(C)C(=O)[O-])C#N,C62868583,0
C[C@]1(CCCN(C1)C(=O)[C@H]2CCS(=O)(=O)C2)C(=O)[O-],C62869031,0
C[C@@]1(CCCN(C1)C(=O)N2CCS(=O)CC2)C(=O)[O-],C62875436,0
C[C@]1(CCCN(C1)C(=O)N2CCS(=O)CC2)C(=O)[O-],C62875437,0
C[C@]1(CCN(C1)C(=O)[C@H]2COc3ccccc3O2)C(=O)[O-],C62912800,0
C[C@@]1(CCN(C1)C(=O)[C@H]2CS[C@@]3(N2C(=O)CC3)C)C(=O)[O-],C62913213,0
C[C@@]1(CCN(C1)C(=O)[C@H]2CCS(=O)(=O)C2)C(=O)[O-],C62913855,0
CC[C@]1(CCN(C1)C(=O)c2c(nn(c2C)C)C)C(=O)[O-],C62914553,0
C[C@]1(CCN(C1)C2=NS(=O)(=O)c3c2cccc3)C(=O)[O-],C62933434,0
CC(C)[C@]1(CC(=O)N(C1=O)c2cc(cnc2)C(=O)[O-])C,C62947263,0
c1cc(ncc1C(=O)[O-])N2C(=O)CC3(CCCC3)CC2=O,C63216577,0
C1CSCCN1S(=O)(=O)[C@@H]2C=C(N=C2)C(=O)[O-],C38764505,0
c1c(c(c(nn1)[O-])Cl)N2CCN(CC2)C(=O)C3CC3,C30763668,0
C(C[C@H](C(Cl)(Cl)Cl)Cl)CS(=O)(=O)[O-],C06561878,0
CCn1cc(c(=O)c2c1cc(c(c2)F)n3cccc3)C(=O)[O-],C00001584,0
c1cc(ccc1C#N)C(=O)N2CCC(CC2)C(=O)[O-],C13167036,0
c1cnccc1[C@H](C#N)N2CCC(CC2)C(=O)[O-],C20178446,0
Cc1nnc(o1)CSc2ccccc2C(=O)[O-],C20253594,0
CCCN1[C@@H]([C@@H](SCC1=O)C(=O)[O-])c2cccnc2,C20273573,0
C[C@@H](C(=O)[O-])S(=O)(=O)CC(C(F)F)(F)F,C20518685,0
C#CCCS(=O)(=O)c1ccc(cc1)CC(=O)[O-],C35295936,0
Cc1csc(=O)n1Cc2csc(n2)C(=O)[O-],C36902615,0
Cc1c(oc(c1C(=O)N2CCC(CC2)C(=O)[O-])C)C,C37433241,0
c1cc2c(nc1)CCN(C2)C(=O)[C@H]3C[C@H]3C(=O)[O-],C37643289,0
Cc1ccc2n1CCN([C@H]2C)C(=O)/C=C/C(=O)[O-],C37827557,0
C[C@]12[C@H]3C[C@@H]([C@@H]1C(=O)N(C2=O)CCC(=O)[O-])C=C3,C03960022,0
C[C@@]12[C@H]3C[C@@H]([C@@H]1C(=O)N(C2=O)CCC(=O)[O-])C=C3,C03960009,0
Cc1cc(cc(c1OC)C)C2=C[C@@H](N=N2)C(=O)[O-],C38594970,0
CC(=O)C1=C(C(=O)N([C@H]1c2ccco2)CC=C)[O-],C40357524,0
Cc1c(c(n(n1)Cc2ccncc2)C)CC(=O)[O-],C41040844,0
C[C@H]1COCCN1[C@@](C)(c2ccccn2)C(=O)[O-],C41876117,0
CC(C)(C)[C@H]1CCCC[C@@]1(C(=O)[O-])N2CCCS2(=O)=O,C41913842,0
CC(C)(C)[C@@H]1CCCC[C@]1(C(=O)[O-])N2CCCS2(=O)=O,C41913847,0
Cc1nnc(n1C2CC2)[C@@H]3CC=CC[C@@H]3C(=O)[O-],C42031644,0
Cc1c2cc(ccc2oc1/C(=N/S(=O)(=O)C)/[O-])F,C42279112,0
CN(CCCC(=O)[O-])C(=O)N1CCCSCC1,C42445027,0
c1cc(c(nc1)C(=O)N2CCN(CC2)C3CC3)[O-],C42491132,0
C[C@@H](CN(C)C(=O)c1ccc(nc1)Cl)C(=O)[O-],C42696448,0
c1cc(c(cc1C#N)F)CN2CCO[C@H](C2)C(=O)[O-],C43704481,0
c1cc(c(cc1F)C[S@](=O)CCC(=O)[O-])F,C44421677,0
c1cc(c(cc1F)F)C[S@](=O)CCC(=O)[O-],C50886347,0
C1C[C@H]2[C@H](C1)OCCN2C[C@@H]3CC[C@@H](O3)C(=O)[O-],C51395679,0
c1cc(c(cc1[S@@](=O)C[C@@H]2CC[C@@H](O2)C(=O)[O-])F)F,C51395848,0
Cc1c2cccc(c2oc1C(=O)N(C)[C@H](C)C(=O)[O-])F,C54052115,0
C[C@@H](C(=O)[O-])N(C)C(=O)/C=C/c1ccc(s1)Cl,C54052332,0
C[C@@H](C(=O)[O-])N(C)C(=O)c1cc(c(cc1Cl)Cl)F,C54052564,0
c1ccc2c(c1)[C@H](CS2(=O)=O)[C@@]3(CCOC3)C(=O)[O-],C54634246,0
c1c(nc2n1CC(=CO2)Br)C(=O)[O-],C54965388,0
c1cc(c(=O)n(c1)CCC(=O)[O-])Br,C57833065,0
Cc1ccn(c(=O)c1)Cc2nc(cs2)CC(=O)[O-],C58235539,0
c1c(cc(c2c1N(C(=O)C2=O)CCC(=O)[O-])F)F,C44378641,0
Cc1ccc(o1)/C=C\2/C(=NC(=S)N(C2=O)C)[O-],C33326329,0
CC1CC(=O)N(C(=O)C1)c2ccc(c(c2)C(=O)[O-])Cl,C61828605,0
c1cc2c(cc1C(=O)N3CC[C@H](C3)C(=O)[O-])CCO2,C62118086,0
C1CN(CCSC1)C(=O)N2CC[C@H](C2)C(=O)[O-],C62135584,0
CCn1c2ccc(cc2c(=O)c(c1C(=O)[O-])C)F,C62623523,0
CC(C)n1c(cc(=O)c2c1c(c(c(c2)F)F)F)CC(=O)[O-],C62712546,0
C[C@H]1CC(=O)N(C1)[C@@](C)(c2ccccn2)C(=O)[O-],C62817100,0
C[C@H]1CC(=O)N(C1)[C@](C)(c2ccccn2)C(=O)[O-],C62817102,0
CC1(CCN(CC1)C(=O)[C@@H]2CCCOC2)C(=O)[O-],C62842645,0
CC1(CCN(CC1)C(=O)[C@H]2CCCOC2)C(=O)[O-],C62842646,0
C[C@@]1(CCCN(C1)C(=O)C2CCOCC2)C(=O)[O-],C62868514,0
C1C[C@@H](CN(C1)C(=O)C2=C[C@H]3C(=CC=N3)C=C2)C(=O)[O-],C39949689,0
c1cc(ccc1n2cnnn2)SCC(=O)[O-],C02538729,0
CCC(=O)N1CCN(CC1)C(=O)CCC(=O)[O-],C20183656,0
c1c(cn(n1)CCC(=O)[O-])C(=O)N2CCCC2,C20325035,0
c1cc(oc1)/C=C(/c2nnc(o2)C3CC3)\C(=O)[O-],C28511088,0
CCCN(Cc1ccncc1)C(=O)/C=C/C(=O)[O-],C32103559,0
c1ccc(c(c1)OCc2nnc(o2)C(=O)[O-])F,C33466365,0
C1CC1c2nnc3n2nc(s3)CCC(=O)[O-],C33466386,0
CCOC(=O)c1c(nc(nc1C(=O)[O-])C)C,C35172530,0
Cc1nnc2n1nc(s2)CCCC(=O)[O-],C36150287,0
CCN(C)C(=O)Cn1c(c(c(n1)C)C(=O)[O-])C,C36778004,0
Cc1cc(=O)n(o1)C(=O)CS[C@@H](C)C(=O)[O-],C37429738,0
C#CCN1CCN(CC1)C(=O)CCCCC(=O)[O-],C37835449,0
Cc1c(ccc(n1)C(=O)N(C)CCC(=O)[O-])C#N,C37931523,0
CC(=O)c1c(c(=O)cc(o1)COC(=O)C)[O-],C38417612,0
CCN(CCC(=O)[O-])C(=O)N1CCOCC1,C40524248,0
Cc1c(c(nc(n1)Cn2ccnc2)C)CC(=O)[O-],C40543650,0
CCCN(C)C(=O)N1C[C@H](C[C@@H]1C(=O)[O-])OC,C40563011,0
C[C@@H]1CN([C@@H](CO1)C)C(=O)COCC(=O)[O-],C41044695,0
CCOCCO[C@](C)(c1cccnc1)C(=O)[O-],C41923755,0
C[C@@H](Cn1cccn1)N2C[C@@H](CC2=O)C(=O)[O-],C42538526,0
Cc1cnc(cn1)C(=O)N(C)C[C@@H](C)C(=O)[O-],C42694245,0
CC(C)OC(=O)N1CCN(CC1)CC(=O)[O-],C44239197,0
CC[C@@H](C(=O)[O-])N(C)C(=O)c1c(nns1)C,C44612519,0
CC[C@H](C)CN(C)C(=O)N(C)[C@H](CC)C(=O)[O-],C44628321,0
CC1(C[C@@H]1n2c(nnn2)SCC(=O)[O-])C,C45136140,0
c1cnccc1c2cc(ncn2)OCC(=O)[O-],C45950336,0
Cc1nc(cc(n1)OCC(=O)[O-])c2ccncc2,C45950447,0
CCN(CC)C(=O)/C(=N/c1nncs1)/[O-],C48724976,0
C[C@@H](/C(=N/S(=O)(=O)c1cccnc1)/[O-])OC,C49135155,0
CN(C)C(=O)c1nnc(s1)CCC(=O)[O-],C49455062,0
Cc1nnc(n1c2cnn(c2)CCOC)[S-],C49546444,0
c1cnn(c1)CCN2C[C@H](CCC2=O)C(=O)[O-],C50920077,0
C1CCO[C@@H](C1)c2nnc(o2)CCC(=O)[O-],C50971412,0
CC(C)OCCOC[C@H]1CC[C@@H](O1)C(=O)[O-],C51393496,0
COC(=O)CCSC[C@@H]1CC[C@H](O1)C(=O)[O-],C51394221,0
COC(=O)CSC[C@H]1CC[C@@H](O1)C(=O)[O-],C51394224,0
Cc1nnc(o1)SC[C@@H]2CC[C@@H](O2)C(=O)[O-],C51394391,0
Cc1nnc(o1)SC[C@@H]2CC[C@H](O2)C(=O)[O-],C51394393,0
CCc1c(cnc(n1)CS(=O)(=O)C)C(=O)[O-],C52789353,0
C[C@@](COC)(C(=O)[O-])SCCC(=O)OC,C53199653,0
C[C@@H](C[N-]S(=O)(=O)N1CCOCC1)C#N,C54157834,0
CCCOCCC(=O)N(C)[C@@H](CC)C(=O)[O-],C54434451,0
Cc1csc(n1)Cc2nc(on2)CC(=O)[O-],C55266551,0
CN(CCCC(=O)[O-])Cc1cccnc1C#N,C61659529,0
C1COCCC1c2nnc(o2)CCC(=O)[O-],C61673127,0
CCC[C@@](C)(C(=O)[O-])n1ccn(c(=O)c1=O)C,C61797216,0
CCO[C@@H](CCN1C[C@@H](OC[C@@H]1C)C)C(=O)[O-],C62752066,0
CCO[C@H](CCN1CCOC(C1)(C)C)C(=O)[O-],C62752682,0
CCO[C@@H](CCn1c(cccc1=O)C)C(=O)[O-],C62757897,0
C[C@]1(CCN(C1)C(=O)N(C)CCOC)C(=O)[O-],C62926288,0
c1cc2c(nc1)C(=O)N(C2=O)CCCC(=O)[O-],C19702789,0
C[C@@H](C(=O)[O-])S(=O)(=O)CCN1CCOCC1,C19840730,0
CC[C@@H](C(=O)[O-])N1c2cc(ccc2O[C@@H](C1=O)C)C(=O)C,C19959004,0
CC[C@H](C(=O)[O-])N1c2cc(ccc2O[C@H](C1=O)C)C(=O)C,C19959008,0
CC[C@@H](C(=O)[O-])N1c2cc(ccc2O[C@H](C1=O)C)C(=O)C,C19959012,0
Cc1nnc(o1)CSc2c(cccn2)C(=O)[O-],C20253581,0
CCCN1[C@@H]([C@H](OCC1=O)C(=O)[O-])c2ccccn2,C20273415,0
c1c(cn(n1)CCC(=O)[O-])C(=O)N2CCCCC2,C20325077,0
c1cnccc1Cn2cnnc2SCC(=O)[O-],C20584039,0
Cc1c(c(nc(n1)C2CC2)S[C@@H]3CCOC3=O)C(=O)[O-],C35659926,0
CN(CCCC(=O)[O-])C(=O)c1cnns1,C35687576,0
CCN1CCN(C(=O)C1=O)[C@@H](C)CC(=O)[O-],C35741197,0
C[C@H]1CN([C@@H](CO1)C)S(=O)(=O)CCC(=O)[O-],C35784456,0
CC[C@@H]1CO[C@@H](CN1S(=O)(=O)CC(=O)[O-])C,C36133201,0
CC[C@@H]1CO[C@H](CN1S(=O)(=O)CC(=O)[O-])C,C36133204,0
C1COC(=O)N1C(=O)CSCCC(=O)[O-],C36967801,0
Cc1c(c(n(c(=O)n1)[C@H](C)COC)C)CC(=O)[O-],C37325949,0
Cn1c(ccn1)/C=C/C(=O)N(C)CCC(=O)[O-],C37931659,0
c1ncn(n1)CC2=CC3=C(C=NC3=CC2)CC(=O)[O-],C39937490,0
CC(=O)C1=C(C(=O)N([C@@H]1c2ccco2)CCOC)[O-],C40357665,0
C[C@@H]1CN([C@H](CO1)C)C(=O)COCC(=O)[O-],C41044697,0
CS(=O)(=O)Cc1cccc(c1)/C(=N/S(=O)(=O)C)/[O-],C42279694,0
CCCCS(=O)(=O)N1CCO[C@H](C1)C(=O)[O-],C43703088,0
C1CS(=O)CCN1c2nnc(s2)SCC(=O)[O-],C44242417,0
CN(CCC(=O)[O-])S(=O)(=O)c1cc(cnc1)F,C44260758,0
Cc1nc(cs1)CN(C)C(=O)c2ccc(nc2)C(=O)[O-],C44611184,0
CC[C@@H](C(=O)[O-])N(C)C(=O)c1cc2c(nn(c2s1)C)C,C44613320,0
CC[C@H](C(=O)[O-])N(C)C(=O)c1cc(nnc1Cl)Cl,C44614319,0
CC[C@H](C(=O)[O-])N(C)c1cc(cc2n1ncn2)C,C44618839,0
Cc1ccc(s1)S(=O)(=O)/N=C(/CN(C)C(=O)C)\[O-],C48518214,0
Cc1c(c(n(n1)CC(=O)N(C)C2CC2)C)CC(=O)[O-],C49306060,0
CC[C@H](/C(=N/S(=O)(=O)C1CCOCC1)/[O-])OC,C49515660,0
c1cc(ccc1CN2C(=O)COCC2=O)/C=C/C(=O)[O-],C49593513,0
Cn1cc(cn1)C(=O)N2CCC(CC2)CCC(=O)[O-],C50922437,0
C[C@H]1CC(=O)N([C@H]([C@@H]1C(=O)[O-])C)CCC(=O)N(C)C,C51602524,0
C[C@](COC)(C(=O)[O-])Sc1nncn1C,C53199531,0
CC(C)(C)N1CCN(CC1)S(=O)(=O)CC(=O)[O-],C42308643,0
C1C[C@H]2[C@@H](C1)OCCN2S(=O)(=O)CCC(=O)[O-],C44420457,0
Cc1c(c(n(c(=O)n1)CCOC)C)[C@H](C)C(=O)[O-],C50288593,0
Cc1nnc(n1C[C@@H]2CCOC2)SCC(=O)[O-],C61146931,0
CCN(C(=O)c1cn2c(cccc2n1)C)C(C)(C)C(=O)[O-],C61149369,0
CCN(C[C@@H](C)C(=O)[O-])C(=O)c1c(nn(c1C)C)C,C61215260,0
Cc1ccc(c(=O)n1CC(=O)N(C)C(C)C)C(=O)[O-],C61449740,0
CN1CCN(C(=O)C1=O)Cc2c(ccs2)/C=C/C(=O)[O-],C61798051,0
C[C@]1(CCCN(C1)C(=O)CCS(=O)(=O)C)C(=O)[O-],C62868591,0
C[C@]1(CCCN(C1)C(=O)CCn2ccccc2=O)C(=O)[O-],C62868797,0
C[C@@]1(CCN(C1)C(=O)CCn2cccn2)C(=O)[O-],C62913039,0
